Date,centre,Price
21-02-07,HISAR,500.0
28-02-07,HISAR,300.0
07-03-07,HISAR,300.0
14-03-07,HISAR,800.0
21-03-07,HISAR,600.0
28-03-07,HISAR,600.0
04-04-07,HISAR,600.0
11-04-07,HISAR,625.0
18-04-07,HISAR,950.0
25-04-07,HISAR,950.0
02-05-07,HISAR,700.0
09-05-07,HISAR,750.0
16-05-07,HISAR,800.0
23-05-07,HISAR,800.0
30-05-07,HISAR,600.0
06-06-07,HISAR,600.0
13-06-07,HISAR,600.0
20-06-07,HISAR,700.0
27-06-07,HISAR,700.0
04-07-07,HISAR,700.0
11-07-07,HISAR,700.0
18-07-07,HISAR,700.0
25-07-07,HISAR,800.0
01-08-07,HISAR,800.0
08-08-07,HISAR,800.0
15-08-07,HISAR,1000.0
22-08-07,HISAR,1000.0
29-08-07,HISAR,1000.0
05-09-07,HISAR,1000.0
12-09-07,HISAR,800.0
19-09-07,HISAR,800.0
26-09-07,HISAR,800.0
03-10-07,HISAR,800.0
10-10-07,HISAR,1000.0
17-10-07,HISAR,1000.0
24-10-07,HISAR,1000.0
31-10-07,HISAR,1000.0
07-11-07,HISAR,700.0
14-11-07,HISAR,900.0
21-11-07,HISAR,900.0
28-11-07,HISAR,600.0
05-12-07,HISAR,800.0
12-12-07,HISAR,600.0
19-12-07,HISAR,400.0
26-12-07,HISAR,400.0
02-01-08,HISAR,400.0
09-01-08,HISAR,400.0
16-01-08,HISAR,400.0
23-01-08,HISAR,400.0
30-01-08,HISAR,450.0
06-02-08,HISAR,450.0
07-02-08,HISAR,500.0
13-02-08,HISAR,400.0
20-02-08,HISAR,400.0
27-02-08,HISAR,400.0
05-03-08,HISAR,600.0
12-03-08,HISAR,600.0
19-03-08,HISAR,500.0
26-03-08,HISAR,500.0
02-04-08,HISAR,500.0
06-04-08,HISAR,700.0
09-04-08,HISAR,500.0
16-04-08,HISAR,600.0
23-04-08,HISAR,400.0
30-04-08,HISAR,400.0
07-05-08,HISAR,400.0
14-05-08,HISAR,400.0
21-05-08,HISAR,600.0
28-05-08,HISAR,600.0
04-06-08,HISAR,600.0
11-06-08,HISAR,600.0
18-06-08,HISAR,500.0
25-06-08,HISAR,400.0
02-07-08,HISAR,500.0
09-07-08,HISAR,500.0
16-07-08,HISAR,500.0
23-07-08,HISAR,400.0
30-07-08,HISAR,400.0
06-08-08,HISAR,400.0
13-08-08,HISAR,400.0
20-08-08,HISAR,400.0
27-08-08,HISAR,400.0
03-09-08,HISAR,600.0
10-09-08,HISAR,300.0
17-09-08,HISAR,300.0
24-09-08,HISAR,600.0
01-10-08,HISAR,600.0
08-10-08,HISAR,600.0
15-10-08,HISAR,600.0
22-10-08,HISAR,600.0
29-10-08,HISAR,600.0
05-11-08,HISAR,600.0
12-11-08,HISAR,600.0
19-11-08,HISAR,600.0
26-11-08,HISAR,500.0
03-12-08,HISAR,500.0
10-12-08,HISAR,400.0
17-12-08,HISAR,300.0
24-12-08,HISAR,300.0
31-12-08,HISAR,300.0
07-01-09,HISAR,400.0
14-01-09,HISAR,400.0
21-01-09,HISAR,400.0
28-01-09,HISAR,400.0
04-02-09,HISAR,400.0
11-02-09,HISAR,400.0
18-02-09,HISAR,400.0
25-02-09,HISAR,300.0
04-03-09,HISAR,300.0
11-03-09,HISAR,300.0
18-03-09,HISAR,300.0
25-03-09,HISAR,300.0
01-04-09,HISAR,300.0
08-04-09,HISAR,300.0
15-04-09,HISAR,300.0
22-04-09,HISAR,800.0
29-04-09,HISAR,800.0
06-05-09,HISAR,800.0
13-05-09,HISAR,800.0
20-05-09,HISAR,800.0
27-05-09,HISAR,1000.0
03-06-09,HISAR,1000.0
10-06-09,HISAR,1000.0
17-06-09,HISAR,1000.0
24-06-09,HISAR,1000.0
01-07-09,HISAR,1000.0
08-07-09,HISAR,1200.0
15-07-09,HISAR,1200.0
22-07-09,HISAR,1200.0
29-07-09,HISAR,1200.0
05-08-09,HISAR,1200.0
12-08-09,HISAR,1300.0
19-08-09,HISAR,1300.0
26-08-09,HISAR,1300.0
02-09-09,HISAR,1300.0
09-09-09,HISAR,1200.0
16-09-09,HISAR,1400.0
23-09-09,HISAR,1400.0
30-09-09,HISAR,1900.0
07-10-09,HISAR,1900.0
14-10-09,HISAR,1800.0
21-10-09,HISAR,1600.0
28-10-09,HISAR,1800.0
04-11-09,HISAR,1800.0
11-11-09,HISAR,1800.0
18-11-09,HISAR,1800.0
25-11-09,HISAR,1600.0
02-12-09,HISAR,1600.0
09-12-09,HISAR,1600.0
16-12-09,HISAR,1600.0
23-12-09,HISAR,900.0
30-12-09,HISAR,900.0
06-01-10,HISAR,900.0
12-01-10,HISAR,1000.0
13-01-10,HISAR,700.0
20-01-10,HISAR,700.0
27-01-10,HISAR,700.0
03-02-10,HISAR,700.0
06-02-10,HISAR,900.0
10-02-10,HISAR,600.0
17-02-10,HISAR,600.0
24-02-10,HISAR,600.0
03-03-10,HISAR,700.0
10-03-10,HISAR,600.0
17-03-10,HISAR,700.0
24-03-10,HISAR,700.0
31-03-10,HISAR,700.0
07-04-10,HISAR,700.0
14-04-10,HISAR,700.0
21-04-10,HISAR,800.0
28-04-10,HISAR,800.0
05-05-10,HISAR,800.0
12-05-10,HISAR,800.0
19-05-10,HISAR,800.0
26-05-10,HISAR,800.0
02-06-10,HISAR,800.0
09-06-10,HISAR,800.0
16-06-10,HISAR,800.0
23-06-10,HISAR,800.0
30-06-10,HISAR,800.0
07-07-10,HISAR,900.0
14-07-10,HISAR,900.0
21-07-10,HISAR,900.0
28-07-10,HISAR,900.0
04-08-10,HISAR,900.0
11-08-10,HISAR,900.0
18-08-10,HISAR,700.0
25-08-10,HISAR,700.0
01-09-10,HISAR,700.0
22-09-10,HISAR,750.0
29-09-10,HISAR,750.0
06-10-10,HISAR,750.0
13-10-10,HISAR,750.0
20-10-10,HISAR,800.0
27-10-10,HISAR,800.0
03-11-10,HISAR,800.0
10-11-10,HISAR,800.0
17-11-10,HISAR,800.0
24-11-10,HISAR,800.0
01-12-10,HISAR,800.0
08-12-10,HISAR,1000.0
15-12-10,HISAR,1000.0
22-12-10,HISAR,1000.0
29-12-10,HISAR,600.0
05-01-11,HISAR,700.0
12-01-11,HISAR,500.0
19-01-11,HISAR,500.0
