Date,centre,Price
08-06-11,DELHI,462.0
15-06-11,DELHI,575.0
22-06-11,DELHI,600.0
29-06-11,DELHI,650.0
06-07-11,DELHI,650.0
13-07-11,DELHI,737.0
20-07-11,DELHI,762.0
27-07-11,DELHI,875.0
03-08-11,DELHI,850.0
10-08-11,DELHI,875.0
17-08-11,DELHI,987.0
24-08-11,DELHI,1162.0
31-08-11,DELHI,1062.0
07-09-11,DELHI,1100.0
14-09-11,DELHI,900.0
21-09-11,DELHI,1050.0
28-09-11,DELHI,1075.0
05-10-11,DELHI,925.0
12-10-11,DELHI,975.0
19-10-11,DELHI,1000.0
26-10-11,DELHI,1050.0
02-11-11,DELHI,1000.0
09-11-11,DELHI,787.0
16-11-11,DELHI,700.0
23-11-11,DELHI,600.0
30-11-11,DELHI,775.0
07-12-11,DELHI,662.0
14-12-11,DELHI,600.0
21-12-11,DELHI,600.0
28-12-11,DELHI,525.0
04-01-12,DELHI,500.0
11-01-12,DELHI,400.0
18-01-12,DELHI,463.0
25-01-12,DELHI,475.0
01-02-12,DELHI,425.0
08-02-12,DELHI,413.0
15-02-12,DELHI,525.0
22-02-12,DELHI,613.0
29-02-12,DELHI,650.0
07-03-12,DELHI,600.0
14-03-12,DELHI,575.0
21-03-12,DELHI,563.0
28-03-12,DELHI,550.0
04-04-12,DELHI,613.0
11-04-12,DELHI,588.0
25-04-12,DELHI,550.0
02-05-12,DELHI,513.0
09-05-12,DELHI,550.0
16-05-12,DELHI,550.0
23-05-12,DELHI,500.0
30-05-12,DELHI,475.0
06-06-12,DELHI,538.0
13-06-12,DELHI,525.0
20-06-12,DELHI,525.0
27-06-12,DELHI,600.0
04-07-12,DELHI,625.0
11-07-12,DELHI,650.0
