Date,centre,Price
21-06-06,DELHI,1170.0
28-06-06,DELHI,1170.0
05-07-06,DELHI,1170.0
12-07-06,DELHI,1165.0
19-07-06,DELHI,1165.0
26-07-06,DELHI,1160.0
02-08-06,DELHI,1160.0
09-08-06,DELHI,1160.0
16-08-06,DELHI,1160.0
23-08-06,DELHI,1200.0
30-08-06,DELHI,1255.0
06-09-06,DELHI,1240.0
13-09-06,DELHI,1300.0
20-09-06,DELHI,1300.0
27-09-06,DELHI,1300.0
04-10-06,DELHI,1300.0
11-10-06,DELHI,1300.0
18-10-06,DELHI,1300.0
25-10-06,DELHI,1300.0
08-11-06,DELHI,1125.0
15-11-06,DELHI,1225.0
22-11-06,DELHI,1225.0
29-11-06,DELHI,1235.0
06-12-06,DELHI,1235.0
13-12-06,DELHI,1250.0
20-12-06,DELHI,1225.0
27-12-06,DELHI,1220.0
03-01-07,DELHI,1225.0
10-01-07,DELHI,1225.0
17-01-07,DELHI,1225.0
24-01-07,DELHI,1225.0
31-01-07,DELHI,1225.0
07-02-07,DELHI,1225.0
14-02-07,DELHI,1225.0
21-02-07,DELHI,1190.0
28-02-07,DELHI,1190.0
07-03-07,DELHI,1200.0
14-03-07,DELHI,1275.0
21-03-07,DELHI,1275.0
28-03-07,DELHI,1275.0
04-04-07,DELHI,1275.0
11-04-07,DELHI,1250.0
18-04-07,DELHI,1175.0
25-04-07,DELHI,1200.0
02-05-07,DELHI,1195.0
09-05-07,DELHI,1210.0
16-05-07,DELHI,1235.0
23-05-07,DELHI,1260.0
30-05-07,DELHI,1250.0
06-06-07,DELHI,1300.0
13-06-07,DELHI,1300.0
20-06-07,DELHI,1335.0
27-06-07,DELHI,1300.0
04-07-07,DELHI,1320.0
11-07-07,DELHI,1320.0
18-07-07,DELHI,1250.0
25-07-07,DELHI,1250.0
01-08-07,DELHI,1250.0
08-08-07,DELHI,1250.0
15-08-07,DELHI,1250.0
22-08-07,DELHI,1250.0
29-08-07,DELHI,1250.0
05-09-07,DELHI,1300.0
12-09-07,DELHI,1300.0
19-09-07,DELHI,1300.0
26-09-07,DELHI,1325.0
03-10-07,DELHI,1325.0
